phot,bg,filenumber,frame,numberInGroup,x,y,z,locprec,locprecz
8616.759,228.8547,1,8828,3,388.1147,326.7488,-172.4241,5.662739,18.95693
6286.187,125.2306,1,8869,2,539.6251,169.383,-73.60399,5.680441,19.54686
18770.13,531.5244,1,8884,6,580.6099,310.7387,-103.0357,3.644224,12.91811
20569.38,501.7313,1,8912,7,481.9812,237.2468,-101.157,3.339784,11.64204
4590.225,80.01907,1,8910,1,371.3704,284.9015,-140.3409,6.717475,22.80192
1950.701,75.44772,1,8914,1,480.8105,269.49,-17.29666,12.15325,42.86509
3558.8,62.94304,1,8917,1,362.9261,160.5959,-135.3482,7.616314,26.02182
3341.545,60.53149,1,8974,1,460.7427,251.7408,-91.15703,7.664084,26.37968
13772.39,151.622,1,9000,2,581.299,298.2128,19.7369,3.447119,10.43772
5801.396,65.78986,1,8999,1,540.7429,286.7839,-36.33278,5.243035,16.69982
10761.18,269.5243,1,9010,4,447.2455,102.6884,-129.9476,4.752441,16.53272
16880.26,200.6611,1,9060,3,462.0094,190.8584,-119.6043,3.116026,10.04868
2997.542,85.15604,1,9059,1,487.1134,237.6551,-150.2192,9.469211,33.07913
23179.11,284.0256,1,9065,4,393.5591,286.0175,-114.9889,2.709887,8.8985
6189.724,187.2431,1,9067,2,509.4952,242.4245,-103.1589,6.419554,23.13187
2599.261,85.41964,1,9093,1,578.6343,72.51568,-114.7203,10.22346,37.17642
3964.041,85.47913,1,9095,1,732.2521,291.0133,-121.1232,7.447423,26.08354
2933.067,96.77943,1,9096,1,585.1993,287.4493,-93.09333,9.530384,34.65229
18289.11,330.4202,1,9157,5,522.2339,182.9884,-67.03599,3.234551,10.8472
5091.762,73.21729,1,9147,1,634.2206,177.5117,7.635122,5.952424,18.7318
1813.086,51.75068,1,9156,1,559.3662,213.6078,-151.7872,12.23249,42.52597
6842.778,236.8739,1,9192,2,431.0837,197.6294,-158.2535,6.699087,23.36305
43347.13,683.1702,1,9208,9,330.2252,336.9763,-132.3658,2.118179,6.918324
6386.302,83.97282,1,9201,1,326.4543,336.3929,-166.598,5.557754,17.72036
17130.57,310.732,1,9214,4,414.7525,237.3636,-178.8492,3.727384,12.09736
2090.611,71.87743,1,9219,1,335.7338,322.4261,-65.66179,11.24973,40.67779
14367,329.4917,1,9325,5,322.3459,278.5131,-140.6581,4.021469,13.80871
2551.979,65.95438,1,9295,1,298.7644,265.9937,-143.0445,9.95059,34.75656
2679.25,84.68852,1,9324,1,346.3802,225.7955,-216.1157,11.57758,38.13493
5270.156,68.55251,1,9327,1,360.7709,225.2691,-228.1601,6.807086,21.01422
5708.376,232.4127,1,9345,2,605.3362,294.7206,-14.94916,7.208329,25.05363
2637.512,124.1988,1,9344,1,611.1949,309.3577,-14.37789,11.11705,39.72897
10550.37,185.5488,1,9440,3,601.0151,228.5482,-42.95484,4.225881,13.98566
3712.906,78.66422,1,9438,1,603.5459,235.1144,3.020605,7.54313,24.83886
8809.404,174.7033,1,9474,2,544.2812,288.9408,-59.96453,4.766101,16.21584
5693.986,113.6135,1,9497,2,570.363,166.3456,-8.917443,6.081066,19.17665
5949.499,154.8981,1,9561,2,406.0324,191.4897,-131.0495,6.454547,21.57106
3411.04,78.79715,1,9560,1,458.4532,184.8725,-92.7039,8.021458,28.3604
2215.461,78.38502,1,9646,1,431.2457,343.8245,-164.1702,11.94769,41.42376
5601.533,176.3358,1,9661,2,603.2139,169.0107,-134.3763,7.053313,24.9194
2989.926,68.81601,1,9692,1,490.8166,262.9106,-135.7679,8.858577,30.88639
25964.86,479.6708,1,9740,4,580.2341,222.006,-212.6864,3.179631,10.02842
2253.312,72.38324,1,9752,1,354.0993,276.1186,-121.1773,10.94916,39.8853
2448.662,103.6495,1,9756,1,368.2904,409.3129,-158.7967,11.91,42.20268
7329.657,191.5277,1,9763,3,567.0337,189.9827,-120.4581,5.776699,20.27244
4494.98,111.345,1,9838,2,625.8863,185.0477,-89.77561,7.103344,25.12812
2589.327,70.18359,1,9837,1,620.6144,175.311,-84.94128,9.576123,34.2429
18222.88,321.0089,1,9871,5,508.3877,288.1791,-122.9193,3.313536,11.23367
1822.414,61.45939,1,9886,1,563.5938,252.9717,-99.08081,12.19446,44.29745
19569.23,320.3767,1,9893,5,299.0255,274.8755,-70.56316,3.138037,10.15351
13542.45,334.8137,1,9921,4,613.4349,111.3686,-43.73718,4.046349,13.97278
2719.357,56.84541,1,9976,1,475.8766,182.9685,-191.1238,9.808166,31.68644
17827.97,404.9153,1,10063,6,560.1257,165.1976,-80.94444,3.460458,12.01032
2032.245,69.22576,1,10059,1,546.4268,172.1443,-113.8942,11.69393,42.5723
6939.709,155.9544,1,10181,2,498.1333,279.2992,-174.2652,6.069592,20.0204
2765.179,62.64936,1,10221,1,604.8405,181.9016,-115.3009,9.014159,31.63183
3282.108,68.34827,1,10335,1,587.1978,286.5063,-131.2842,8.225329,28.48355
2309.427,84.34396,1,10364,1,560.442,200.929,-106.5094,11.12369,40.77823
8666.961,253.2467,1,10405,3,473.1671,175.6503,-100.8043,5.3695,19.37439
3865.455,67.68646,1,10504,1,532.3932,299.8634,-138.1268,7.339262,24.84311
24635.77,500.4211,1,10653,8,495.0373,200.5748,-95.42408,2.897881,10.02635
3056.044,68.61631,1,10649,1,508.6223,197.3408,-37.68917,8.292552,28.42609
2367.132,76.80198,1,10689,1,421.6146,293.2581,-198.2399,11.98714,39.71541
4168.705,67.30312,1,10698,1,416.6128,284.9658,-190.0383,7.471482,23.58012
1880.995,55.46424,1,10703,1,378.8045,229.25,-44.55313,11.37278,39.79722
10618.5,271.5313,1,10847,4,454.6836,211.4883,-124.8177,4.758881,16.72348
12298.22,334.693,1,11027,5,365.4897,312.157,-158.7303,4.685014,16.01102
3172.342,76.84178,1,11023,1,350.4308,275.9447,-199.6019,9.557482,31.23366
6969.715,132.8597,1,11060,2,467.6223,213.7443,-107.5206,5.371235,18.47743
2034.76,62.47913,1,11177,1,583.083,221.7917,-61.4078,11.05785,39.47343
14280.54,282.496,1,11186,5,592.1638,111.7593,-94.81363,3.779127,12.97307
19849.99,272.9495,1,11194,4,590.8898,246.3533,-89.96064,2.952886,9.812284
2375.326,79.54295,1,11290,1,435.5231,270.1875,-76.19894,10.57889,38.22556
2569.461,57.66985,1,11371,1,579.3618,293.8442,-110.1007,9.296751,32.55545
9303.275,189.2805,1,11424,3,433.9908,185.5646,-115.3193,4.761349,16.47068
3559.948,65.6785,1,11426,1,563.7673,146.9021,-91.60129,7.464509,25.69141
5955.271,131.0055,1,11484,2,377.0313,267.5145,-104.2626,6.135412,20.77295
3309.29,53.18519,1,11531,1,608.6533,320.2298,-202.7327,8.558143,27.07798
3814.242,48.25978,1,11532,1,516.7131,272.2015,-187.3627,7.393234,22.94358
6132.615,136.4463,1,11537,2,622.0828,183.5936,-98.50155,5.96228,20.79854
2285.459,43.67986,1,11558,1,318.434,196.3071,-161.0733,9.998366,33.0153
5315.628,143.4949,1,11572,2,555.1404,294.2942,-48.70619,6.622697,22.91533
10487.19,314.5929,1,11629,4,441.9634,259.953,-151.282,5.189542,17.90681
2328.54,82.48639,1,11624,1,454.6958,277.7376,-61.66618,10.78871,38.91368
2323.354,78.02203,1,11628,1,448.7514,283.1396,-162.1959,11.48063,39.77076
4462.506,73.0946,1,11635,1,472.7006,224.3835,-65.04108,6.411036,21.59992
2825.919,71.7076,1,11666,1,237.0302,275.8516,-126.1475,9.21796,32.78124
2062.607,53.44997,1,11748,1,327.3098,206.1773,-115.3485,10.80065,38.26232
6412.766,189.361,1,11768,3,581.8355,206.7502,-123.293,6.430407,22.59903
2560.179,61.55334,1,11766,1,584.595,227.676,-94.53446,9.35316,33.19894
22325.75,380.2392,1,11780,6,535.1517,250.3167,-23.91597,2.894778,9.238592
2595.874,51.14431,1,11772,1,528.918,227.8041,-197.7397,10.01377,32.10472
7617.256,92.59421,1,11778,1,537.8902,270.1948,-161.7369,4.991964,15.84031
2106.441,64.93045,1,11800,1,439.7174,215.0648,2.964449,11.06732,37.37851
12937.58,232.2595,1,11812,4,359.8051,245.1973,-181.8019,4.232373,13.47907
4004.357,61.07318,1,11810,1,313.1316,300.0513,-216.4357,7.894293,24.79126
2218.292,52.7379,1,11821,1,476.4363,225.8705,-80.80469,9.95242,35.16935
10969.26,272.7573,1,11832,4,345.3232,212.298,-143.2932,4.785125,16.42806
9396.153,125.0929,1,11887,2,552.6075,397.8902,0.8523571,4.292145,13.51236
1745.77,56.00586,1,11946,1,460.1064,303.1852,-75.16014,12.11829,43.95269
67261.82,734.6949,1,11965,12,569.246,273.907,-86.89289,1.519226,4.832165
8706.484,56.03733,1,11959,1,564.6957,233.697,-105.2041,3.989557,12.41901
6505.133,200.9261,1,12018,3,475.7457,256.1154,-76.27386,6.20009,22.07186
2338.576,97.75037,1,12024,1,376.7671,279.4354,-79.53096,11.33372,42.17785
2134.44,68.58006,1,12027,1,357.8326,279.94,-52.53559,10.89599,38.96921
1960.721,57.75299,1,12030,1,455.3369,254.9502,-88.24345,11.27899,40.567
15914.98,323.3494,1,12112,4,579.1327,256.486,-172.9158,3.915424,12.93821
2889.919,57.55124,1,12109,1,616.0286,243.5972,-139.4609,8.70988,29.98924
8247.873,116.0811,1,12193,2,402.1898,158.421,-159.0595,4.841437,15.56666
2731.595,77.26807,1,12192,1,372.7399,170.4503,-194.0914,10.61739,35.09785
3435.847,57.821,1,12252,1,442.0933,-0.9809875,-131.0369,7.655222,26.01898
2579.619,67.96738,1,12257,1,341.3325,204.9311,-141.5332,9.929534,34.7832
2407.192,50.28103,1,12268,1,482.4344,290.5555,-137.1546,9.649767,33.38695
5602.499,128.0213,1,12270,2,575.6545,280.3903,-226.0147,7.485002,23.93826
5543.835,95.7923,1,12274,2,368.2619,166.7166,-175.1022,6.337942,20.43717
12012.68,141.5486,1,12279,2,203.0566,319.3163,-127.8447,3.829582,12.1797
30355.97,571.8356,1,12332,9,567.2484,173.63,-108.3864,2.604849,8.836067
3438.167,55.5484,1,12322,1,554.6516,159.2108,-110.3673,7.458993,25.3103
3359.851,59.48938,1,12329,1,559.4705,174.7604,-102.1487,7.654278,26.23288
3779.943,61.22455,1,12435,1,323.874,337.1506,-102.3122,7.064201,24.04261
14429.06,284.1951,1,12446,4,383.6059,188.773,-148.8402,3.9152,13.18223
2321.692,63.07735,1,12474,1,635.4135,185.2892,-183.8549,11.213,37.09537
4104.899,119.4452,1,12476,2,572.0479,167.7695,-89.86762,7.767851,27.88101
2153.229,59.46293,1,12520,1,343.2246,242.5855,-119.9447,10.78115,38.54785
4930.174,89.12624,1,12535,1,262.8687,226.3106,-200.4294,7.173864,22.84435
1992.182,73.67657,1,12678,1,551.0222,277.6558,-132.6923,12.36093,44.7007
43554.2,437.2711,1,12704,7,604.009,192.3452,-84.93156,1.877216,6.044188
7451.758,183.4838,1,12835,3,522.7489,148.3882,-93.24239,5.506374,19.48087
4914.522,122.3114,1,12882,2,339.6129,288.1939,-102.4782,6.910708,24.12562
10554.98,219.0798,1,12916,3,514.078,287.799,-100.2615,4.463475,15.48396
1813.729,72.53524,1,12972,1,222.9646,203.2533,-3.148042,12.8318,44.57396
2134.168,80.04921,1,13124,1,549.4448,309.2679,-83.47365,11.5565,42.46217
2680.05,58.39153,1,13148,1,597.3095,285.0902,-112.2636,9.042592,31.60869
1961.783,55.4071,1,13196,1,561.064,165.7856,-58.03685,11.0501,38.84246
3085.365,91.40406,1,13213,1,517.3878,215.3719,-106.5373,9.039055,32.68204
3902.291,81.07713,1,13249,1,420.4278,265.208,-148.2516,7.690157,26.05455
2420.638,61.52486,1,13252,1,405.0533,307.2371,-69.69949,9.669135,34.07311
1956.448,43.09327,1,13258,1,407.5818,305.46,-107.0291,10.56175,36.98973
4132.296,138.3758,1,13271,2,556.8383,157.4945,-89.77602,8.08357,29.13461
1816.647,60.30328,1,13270,1,604.0279,167.3349,-149.6092,12.75513,44.90305
3582.458,84.98101,1,13372,1,562.4553,286.4083,8.72057,7.971635,26.06891
5274.291,73.33184,1,13383,1,352.4725,190.5424,-169.0616,6.204522,19.83634
9915.729,118.8865,1,13385,2,255.6674,139.4572,-164.6128,4.365124,13.85374
2900.952,69.85773,1,13387,1,237.2507,106.1693,-105.9416,8.858,31.35898
2372.303,69.24895,1,13412,1,500.402,295.0594,-98.02139,10.24859,37.00179
6879.036,184.7873,1,13435,3,516.9894,165.2162,-62.10495,5.882972,20.56436
2249.352,92.71063,1,13533,1,374.8919,364.4283,-48.30181,11.48727,41.31138
1998.904,64.61506,1,13624,1,432.8477,165.5332,-162.7027,12.24718,42.21852
3772.616,49.252,1,13631,1,553.2786,214.3203,-130.7573,6.932433,22.99864
4547.176,145.9274,1,13634,2,526.3562,294.0136,-112.6676,7.683874,27.70722
12444.48,309.9366,1,13643,4,607.9906,283.1695,-148.9846,4.506905,15.45942
11423,101.4375,1,13738,2,280.6165,342.8177,-79.00596,3.596918,11.42878
11615.26,215.7998,1,13896,4,361.8922,201.1923,-170.7191,4.431728,14.3723
16911.73,194.9486,1,13999,4,326.4157,286.6095,-120.9457,3.133585,10.15383
6704.223,197.6632,1,14026,3,358.1357,206.655,-141.2253,6.321484,22.22311
3381.35,59.60386,1,14044,1,564.3376,113.9358,-122.1446,7.718941,26.44985
38154.68,473.028,1,14058,8,336.8763,259.3939,-135.1248,2.131204,6.856929
6982.733,188.8313,1,14136,2,576.1828,306.6544,-115.4769,5.922349,21.05387
4187.828,86.90917,1,14137,1,482.3685,276.2232,-174.0823,7.670248,25.18726
2050.899,57.73286,1,14139,1,447.8697,294.2324,-107.7499,10.98047,39.43341
5066.097,93.03579,1,14196,2,329.2405,290.5238,-131.7039,6.426527,21.86495
7459.086,149.2721,1,14357,2,523.0684,321.5776,3.089341,5.256659,17.17096
12637.33,301.1847,1,14367,5,457.3574,324.9108,-125.3127,4.327699,14.9262
3022.209,77.96828,1,14361,1,446.1684,330.5722,-154.6768,9.24631,31.81217
2399.771,71.10312,1,14364,1,442.0336,303.1076,-119.9293,10.38924,37.46196
3521.837,48.74818,1,14368,1,267.4605,257.3674,-137.3181,7.302636,24.25736
2389.105,84.96098,1,14417,1,505.2984,259.5002,35.22452,11.11085,36.28857
1882.287,54.47828,1,14442,1,503.9934,203.5056,-97.37979,11.4347,41.42056
22410.25,365.18,1,14520,6,578.4548,271.2565,-67.12524,2.86811,9.338068
3125.261,57.30887,1,14495,1,566.9921,293.3044,-106.4781,8.027942,27.55376
2252.923,71.06927,1,14517,1,569.8622,292.611,-100.5188,10.79849,38.99242
2504.947,75.28802,1,14521,1,482.776,363.2989,-44.43763,9.882908,34.75536
3065.739,52.60367,1,14535,1,454.2173,99.459,-53.33552,7.812924,26.16571
7177.903,208.3504,1,14626,3,509.8178,290.1055,-102.4627,5.971143,20.72725
2372.066,68.43217,1,14625,1,566.1655,301.5606,-71.27183,10.1353,36.05
2027.018,79.66245,1,14629,1,568.194,300.3031,-78.72905,12.00574,44.10619
2043.202,56.85197,1,14641,1,616.4333,194.5023,-97.44525,10.89999,39.21062
1915.954,58.791,1,14663,1,350.2662,201.3613,-110.224,11.64402,42.04623
2391.734,56.05051,1,14671,1,532.8969,293.29,-73.69157,9.57535,33.44815
4137.78,93.4048,1,14740,1,224.7655,279.4444,-229.9335,8.718474,27.97114
3424.158,88.63733,1,14743,1,213.7809,297.02,-139.7121,8.546295,30.04874
2963.615,95.95426,1,14745,1,242.0155,320.8312,-82.91074,9.381343,34.00993
2594.34,66.07587,1,14798,1,591.7002,203.183,-76.12804,9.369304,33.20857
20535.22,475.9289,1,15149,7,441.3191,256.8734,-106.6981,3.335893,11.403
2602.098,49.59695,1,14922,1,440.6354,282.2675,-75.72942,8.733727,30.04927
2151.946,60.88163,1,15148,1,364.8579,183.107,-122.4701,10.83824,38.95766
8408.23,140.2445,1,15184,3,520.963,175.0968,-81.62656,4.71769,15.94158
48357.09,541.7427,1,15291,10,430.6851,236.7539,-96.68999,1.826501,5.85016
4330.515,54.27695,1,15241,1,438.1625,237.093,-64.28893,6.186849,20.22516
2655.882,63.90358,1,15286,1,335.6869,251.4068,-102.6025,9.243398,32.70922
7927.502,109.7669,1,15321,2,507.637,169.5452,-96.60577,4.725863,15.78897
4862.545,54.04781,1,15322,1,594.6218,151.9057,-191.2272,6.448933,19.75438
1934.62,55.79428,1,15368,1,335.0023,268.4586,-123.8742,11.5258,41.46139
7169.095,191.0168,1,15387,3,396.9178,165.5193,-156.0118,6.235435,21.16362
2144.717,48.76989,1,15466,1,412.3226,302.3988,-143.7959,10.52308,36.26675
1992.648,76.38588,1,15478,1,334.8281,193.6554,-99.88383,12.09681,44.50625
7161.238,220.0399,1,15596,3,576.4476,204.3716,-100.3671,5.994534,21.6638
2253.375,85.2775,1,15598,1,577.9111,187.3132,-88.24365,11.29808,41.61877
13063.87,241.5921,1,15693,4,491.9887,184.8498,-78.26724,3.853634,13.269
4816.402,100.4056,1,15781,2,545.2457,301.7576,-137.999,6.818298,23.32421
28867.7,596.9229,1,15821,11,579.715,292.3383,-89.77493,2.695428,9.260689
10800.51,213.3311,1,15897,4,432.6779,78.23348,-98.70212,4.341885,15.05873
4286.441,54.73663,1,15899,1,390.3199,56.50618,-211.4678,7.288469,22.69482
2993.604,53.14738,1,15902,1,462.9837,95.07454,-121.4799,8.228835,28.14103
28368.6,410.0554,1,15971,8,351.1637,255.2714,-135.3996,2.590846,8.551989
8585.808,167.1587,1,16066,3,677.6557,385.1187,-155.2549,5.109521,17.10415
3643.549,76.27792,1,16065,1,658.0746,369.7346,-126.4554,7.775652,27.02631
36823.48,623.5022,1,16132,11,441.2577,303.4641,-152.979,2.392197,7.817549
13896.01,240.6702,1,16142,5,510.6741,213.3397,-93.59893,3.716432,12.60253
2265.963,64.86854,1,16138,1,478.1218,218.6255,-26.62074,10.2783,35.73849
1801.13,68.46527,1,16219,1,377.4706,211.3487,0.03694042,12.66007,43.75257
5123.608,121.3437,1,16279,2,560.0345,306.2581,-146.1557,6.869033,23.5575
9774.408,164.291,1,16399,3,543.3826,176.245,-108.9735,4.43804,15.06401
24291.3,596.7704,1,16452,9,547.3475,210.062,-67.54285,3.002041,10.47135
3059.136,50.42265,1,16448,1,530.6282,175.5081,-69.14132,7.771791,26.3009
14240.29,158.3337,1,16461,3,440.8988,122.6879,-68.5358,3.378629,10.78311
3937.237,77.86774,1,16463,1,469.544,128.8283,15.47386,7.304347,23.36301
3411.901,66.41357,1,16465,1,455.8394,90.69258,-81.17623,7.670203,26.51266
2529.242,73.76366,1,16480,1,315.8629,220.6665,-154.2699,10.50248,36.20635
4780.078,157.0733,1,16513,2,684.0625,287.4733,-140.0003,7.752102,27.3367
10371.16,229.3469,1,16540,3,482.4694,283.9254,-111.8468,4.603215,15.94633
3944.887,84.9864,1,16538,1,469.6722,313.485,-65.86438,7.247376,25.19141
2803.232,58.99576,1,16553,1,541.6019,161.8832,-94.27602,8.675633,30.33483
19412.2,429.8574,1,16636,7,442.5006,294.8549,-89.09179,3.314288,11.50811
1875.975,59.71542,1,16642,1,361.5475,230.6479,-96.65207,11.80864,42.84187
10784.79,283.3273,1,16650,4,488.3089,271.1321,-87.77901,4.813535,16.44542
2591.893,60.56403,1,16652,1,476.7047,227.9261,-67.46554,9.130372,31.89772
23667.97,467.751,1,16705,7,385.282,195.4113,-154.7453,3.118126,10.35321
2049.226,69.63902,1,16696,1,496.239,241.0979,-125.0875,11.73255,42.66475
4663.471,69.02358,1,16699,1,398.7227,190.2782,-105.6044,6.245744,21.11132
2283.016,55.33443,1,16703,1,347.1019,216.41,-194.7229,11.21273,36.47892
6199.342,141.0827,1,16793,2,445.1244,264.0966,-95.34442,5.971186,20.31181
8268.578,193.0434,1,16799,3,518.9315,170.7113,-127.4233,5.245379,18.09468
71411.55,1526.657,1,16908,23,439.3033,277.1971,-116.3756,1.755197,5.97995
2488.422,55.53563,1,16832,1,431.3717,285.3846,-94.48741,9.344992,32.86666
5457.596,46.03452,1,16843,1,401.4356,255.4485,-170.7733,5.615294,17.13066
1602.954,45.32368,1,16907,1,403.2263,270.6135,-80.34001,12.29335,44.02378
1867.998,55.41634,1,16938,1,604.0313,229.6476,-61.76134,11.41124,40.75776
7525.291,137.7162,1,16998,2,448.9,234.7091,-104.8938,5.158483,17.72069
10188.29,236.1548,1,17022,4,348.0193,284.0135,-101.4404,4.673944,16.26071
8065.174,166.3838,1,17083,3,409.1542,199.9315,-76.89067,5.017756,17.39029
25184.79,512.3179,1,17151,8,394.0094,278.6001,-76.26363,2.850436,9.741899
2777.205,71.46993,1,17159,1,427.1612,273.0786,-67.95803,9.083713,31.90141
2041.472,45.18112,1,17181,1,384.449,259.12,-165.88,11.026,36.71791
5488.305,55.64589,1,17193,1,549.8628,254.0169,-96.55977,5.353766,17.40572
2588.485,88.81377,1,17194,1,627.421,232.782,-23.89929,10.10384,35.76586
6733.163,117.2447,1,17343,2,316.6632,321.541,-151.0492,5.556864,18.36813
11583.29,218.5099,1,17365,4,496.7429,180.8074,-62.60601,4.050036,13.68553
22666.45,493.1333,1,17407,8,525.8514,295.1354,-126.6576,3.174519,10.64856
1959.623,62.75954,1,17405,1,526.3569,309.7354,-121.2062,11.78642,42.62429
2619.858,55.06115,1,17422,1,600.9901,292.3848,-105.5937,9.028053,31.46538
2356.149,61.19635,1,17492,1,384.313,256.7592,-81.11156,9.909838,35.27919
8340.615,138.8615,1,17619,3,455.5946,82.09277,-121.9425,4.832815,16.2055
13421.14,255.459,1,17779,4,507.5412,285.8716,-145.6366,4.047127,13.64199
1760.998,49.05147,1,17778,1,522.7926,294.5469,-174.2719,12.77535,42.72021
4313.533,71.07529,1,17896,1,358.4197,117.7647,-15.01328,6.57484,21.5056
11192.36,226.1621,1,17900,4,456.1719,160.7003,-157.5783,4.56486,15.06433
2452.574,58.13901,1,18005,1,278.1291,345.4959,-110.1741,9.668162,33.91024
3119.955,72.44861,1,18044,1,415.675,285.2714,-26.15753,8.331831,28.34216
47956.97,981.1544,1,18069,18,593.216,267.1855,-69.65804,2.063218,7.033611
3219.14,66.51241,1,18251,1,424.5007,311.6832,-164.5991,8.618911,28.56258
5277.649,124.3176,1,18289,2,351.6573,221.7694,-167.1339,6.920949,23.07393
5077.026,68.37785,1,18288,1,318.5277,245.7275,-94.1769,5.859785,19.61316
5726.312,106.8047,1,18351,2,327.4514,330.9305,-177.1928,6.500494,21.40186
6904.632,141.187,1,18358,2,583.5586,100.1047,-69.80539,5.427663,18.7281
3020.29,84.23615,1,18359,1,515.545,267.7153,12.17197,9.05538,29.94076
2259.649,63.0672,1,18364,1,556.5729,300.0546,-4.942145,10.37522,35.12287
22038.85,249.479,1,18538,4,562.2332,190.9644,-108.4045,2.740389,8.96562
4854.729,60.92382,1,18539,1,448.3282,207.3324,-194.3996,6.634322,20.52294
8928.427,163.7473,1,18630,3,576.4269,284.8438,-84.5498,4.686261,16.08153
3182.08,52.00722,1,18689,1,597.5699,91.60906,-90.44788,7.672417,26.20075
2743.904,46.67673,1,18692,1,590.2412,98.26828,-101.208,8.377749,28.64179
2902.001,50.11237,1,18694,1,579.0147,110.6788,-83.41165,8.099442,27.75699
2908.329,52.14985,1,18698,1,618.6847,60.20628,20.21573,8.326176,26.38735
5523.711,90.0161,1,18769,2,435.828,207.7316,-124.1301,5.99962,20.07063
2801.348,61.43709,1,18768,1,445.1986,184.3617,-181.9542,9.644488,31.35183
7208.402,146.732,1,18784,3,345.7321,310.2929,-188.3032,5.983089,19.45763
2323.902,63.72113,1,18783,1,312.7754,347.9505,-138.6067,10.56054,37.20337
4220.669,135.8594,1,18787,2,435.5681,308.8243,-89.41467,7.849745,28.62507
2163.55,42.97736,1,18800,1,484.0645,294.3194,-121.9631,9.917875,34.47232
3080.685,53.78156,1,18829,1,539.1473,274.3891,-54.70821,7.840825,26.28478
15974.1,311.875,1,18845,5,329.1085,216.5066,-69.03052,3.541107,12.0043
9688.069,246.8109,1,18892,4,451.8058,232.3376,-116.2841,4.953759,17.36434
4259.873,141.9363,1,18905,2,341.0455,221.3352,-131.7375,8.394145,28.82714
17196.96,201.8872,1,18949,4,586.1793,96.60281,-69.76312,3.067296,10.03231
9879.574,228.0175,1,19018,4,341.6964,160.2586,-95.67564,4.689451,16.3657
5017.416,55.34657,1,19084,1,488.2723,278.5728,-144.6433,5.915789,19.08317
9068.939,161.3536,1,19140,3,396.0047,179.6672,-137.7093,4.798429,16.23414
3030.674,52.59423,1,19138,1,400.8479,174.0687,-157.6516,8.437478,27.90404
11326.42,233.2096,1,19301,4,524.1343,268.2533,-79.79762,4.262794,14.70733
2694.667,34.89657,1,19300,1,484.4055,222.4548,-44.18215,7.844425,25.54291
5527.021,145.681,1,19365,2,368.4178,281.6602,-69.11891,6.446681,22.62368
3622.377,64.3308,1,19368,1,715.4955,202.8242,-120.3478,7.490659,25.61883
11048.39,148.6998,1,19415,3,549.5677,211.0831,-146.9148,4.108603,13.18567
7142.706,118.9706,1,19414,2,490.0245,179.0172,-144.9045,5.277109,17.44535
3349.477,44.81962,1,19413,1,437.4939,168.632,-114.7672,7.29579,24.34981
